,,,"Pepper, sweet, red, raw",0.5,Whole,1/2,15.0,0.0,4.0,1.0,0.8,$0.75,
,,,"Broccoli, chopped, raw",1,Cup,Milliliter,30.3,0.0,5.7,1.9,2.1,$0.23,
,,,"Onions, yellow, chopped, raw",0.5,Cup,Milliliter,33.5,0.0,7.9,0.0,1.2,$0.32,
,,,Bean Sprouts,1,Cup,Cup,31.0,19.0,0.0,12.0,0.0,$1.02,
,,,"Oils, Olive",4,Tablespoon,Milliliter,477.1,55.2,0.0,0.0,0.0,$1.11,
,,,"Sauce, soy",2,Tablespoon,Milliliter,13.8,0.0,2.0,0.0,0.0,$0.24,
,,,"Oils, Sesame",2,Teaspoon,Milliliter,80.2,9.2,0.0,0.0,0.0,$0.22,
,,,Honey,1,Tablespoon,Milliliter,65.1,0.0,17.7,0.0,0.0,$0.15,
,,,"Spice, White Pepper",0.25,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.06,
,,,"Oyster Sauce, Lee Kum Kee Pnada",1,Tablespoon,Tablespoon,20.0,0.0,5.0,0.0,0.0,$0.00,
,,,"Garlic, Clove",1,Whole,Whole,4.5,0.0,1.0,0.2,0.0,$0.10,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Dinner,,Garlic and Herb Chicken,,2,Whole,,894.3,73.3,11.9,56.8,0.0,$4.28,https://www.copymethat.com/r/Fr8HSsw4d/garlic-and-herb-chicken/
,,,"Chicken, Thigh, Skinless, Boneless",8,Ounce (wt),Gram,372.6,17.6,0.0,54.7,0.0,$1.50,
,,,"Sage, Dried",0.5,Teaspoon,Teaspoon,1.0,0.0,0.0,0.0,0.0,$0.11,
,,,"Spice, Rosemary",1,Teaspoon,Teaspoon,4.0,0.2,0.8,0.1,0.0,$0.16,
,,,"Spice, Thyme",1,Teaspoon,Teaspoon,0.8,0.0,0.2,0.0,0.0,$0.12,
,,,"Garlic, Clove",1.5,Whole,Whole,6.8,0.0,1.5,0.3,0.0,$0.15,
,,,"Parsley, Fresh",0.5,Cup,Tablespoon,8.0,0.0,1.6,0.8,0.0,$0.24,
,,,"Lemon, Whole",1,Whole,Whole,24.0,0.3,7.8,0.9,0.0,$0.89,
,,,"Oils, Olive",0.25,Cup,Milliliter,477.1,55.2,0.0,0.0,0.0,$1.11,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Snack,,Soft Buttery Naan Bread,,6,Whole,,1902.4,31.8,326.3,72.4,18.0,$1.09,https://www.copymethat.com/r/mY32RYjhk/soft-buttery-naan-bread/
,,,"Wheat flour, all purpose",3.125,Cup,Milliliter,1419.5,5.9,295.7,41.4,11.8,$0.41,
,,,"Milk, whole, 3.3% M.F.",150,Milliliter,Milliliter,93.0,3.2,7.2,4.8,4.8,$0.11,
,,,White sugar (granulated),1,Tablespoon,Milliliter,47.3,0.0,11.8,0.0,0.0,$0.03,
,,,"Nutritional Yeast, Simple Truth, Weight",7,Gram,Gram,28.0,0.0,2.8,4.2,1.4,$0.29,
,,,Baking Powder,1,Teaspoon,Teaspoon,2.0,0.0,1.3,0.0,0.0,$0.03,
,,,"Spice, Salt",0.5,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Egg, Raw",1,Whole,Whole,72.0,4.8,0.4,6.0,0.0,$0.12,
,,,"Yogurt, Greek, Plain, Whole Milk, Kroger, Volume",0.666,Cup,Cup,140.0,6.0,7.0,16.0,0.0,$0.00,
,,,Butter,1,Tablespoon,Milliliter,100.6,11.8,0.0,0.0,0.0,$0.09,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Any,,Chicken Prosciutto,,2,Whole,,776.3,37.8,10.9,86.1,16.6,$4.27,https://www.copymethat.com/r/kKTwegeXn/chicken-prosciutto/
,,,"Chicken, Breasts, Raw, Fat Removed",8,Ounce (wt),Gram,249.5,2.8,0.0,52.4,0.0,$1.75,
,,,"Prosciutto Di Parma, Boar's Head, Slices",4,Whole,Whole,140.0,8.0,0.0,18.0,0.0,$0.00,
,,,"Cheese, Cream Cheese, Regular, Weight",125,Gram,Gram,44.6,4.5,8.9,0.0,0.0,$1.38,
,,,"Cheese, Parmesan, grated",0.5,Cup,Milliliter,212.9,8.7,0.0,15.8,15.8,$0.71,
,,,"Onions, green (scallion), raw",2,Whole,1 medium,10.0,0.0,2.0,0.0,0.8,$0.14,
,,,"Spice, Pepper",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.01,
,,,"Oils, Olive",1,Tablespoon,Milliliter,119.3,13.8,0.0,0.0,0.0,$0.28,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Lunch,,Carrozza Mozzarella,,2,Whole,,1882.9,91.5,168.6,84.3,34.2,$1.67,https://www.copymethat.com/r/PE3BNH4rz/carrozza-mozzarella/
,,,"Bread, Sourdough, Cracked Wheat",6,Whole,,720.0,6.0,144.0,30.0,6.0,$0.00,
,,,"Milk, whole, 3.3% M.F.",0.75,Cup,Milliliter,110.0,3.8,8.5,5.7,5.7,$0.13,
,,,"Wheat flour, all purpose",2,Tablespoon,Milliliter,56.8,0.2,11.8,1.7,0.5,$0.02,
,,,"Cheese, Mozzarella (22.5% M.F.)",100,Gram,Gram,282.0,13.6,2.0,20.0,22.0,$0.16,
,,,"Egg, Raw",2,Whole,Whole,144.0,9.6,0.8,12.0,0.0,$0.24,
,,,"Oils, Olive",0.25,Cup,Milliliter,477.1,55.2,0.0,0.0,0.0,$1.11,
,,,"Deli meat, ham, extra lean (5% fat)",3,Whole,2 slices,93.0,3.0,1.5,15.0,0.0,$0.00,
,,,"Spice, Pepper",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.01,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Lunch,,Toasted Cheese and Ham Sandwich,,2,Whole,,1576.8,87.3,112.5,65.3,44.4,$2.60,https://www.copymethat.com/r/ZmRL21OJs/toasted-cheese-and-ham-sandwich/
,,,"Bread, Sourdough, Cracked Wheat",4,Whole,,480.0,4.0,96.0,20.0,4.0,$0.00,
,,,"Tomatoes, raw",2,Whole,1,44.0,0.0,10.0,2.0,3.0,$1.00,
,,,"Oils, Olive",4,Tablespoon,Milliliter,477.1,55.2,0.0,0.0,0.0,$1.11,
,,,"Garlic, Clove",1,Whole,Whole,4.5,0.0,1.0,0.2,0.0,$0.10,
,,,"Cheese, Mozzarella (22.5% M.F.)",6,Ounce (wt),Gram,479.7,23.1,3.4,34.0,37.4,$0.27,
,,,"Spice, Oregano",0.125,Teaspoon,Teaspoon,0.3,0.0,0.1,0.0,0.0,$0.05,
,,,"Deli meat, ham, regular (11% fat)",2,Whole,2 slices,91.0,5.0,2.0,9.0,0.0,$0.00,
,,,"Basil, Fresh",0.25,Tablespoon,Tablespoon,0.1,0.0,0.0,0.0,0.0,$0.05,
,,,"Spice, Salt",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Pepper",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.01,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Breakfast,,Souffle Omelette,,2,Whole,,1133.2,72.3,23.3,61.2,44.4,$3.86,https://www.copymethat.com/r/mYPMhhQkW/souffle-omelette/
,,,"Egg, Raw",4,Whole,Whole,288.0,19.2,1.6,24.0,0.0,$0.48,
,,,"Wheat flour, all purpose",2,Tablespoon,Milliliter,56.8,0.2,11.8,1.7,0.5,$0.02,
,,,"Milk, whole, 3.3% M.F.",5,"Ounce, Fluid",Milliliter,91.7,3.2,7.1,4.7,4.7,$0.11,
,,,Butter,2,Tablespoon,Milliliter,201.1,23.7,0.0,0.0,0.0,$0.18,
,,,"Cheese, Blue, Weight",140,Gram,Gram,495.6,26.0,2.8,30.8,39.2,$3.08,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Lunch,,Croque Monsieur,,2,Whole,,1763.4,67.7,103.9,115.0,79.0,$9.72,https://www.copymethat.com/r/PlllxYlac/croque-monsieur/
,,,"Bread, white, commercial",4,Whole,1 slice,372.0,4.0,72.0,12.0,3.2,$0.00,
,,,"Deli meat, ham, extra lean (5% fat)",6,Whole,2 slices,186.0,6.0,3.0,30.0,0.0,$0.00,
,,,"Cheese, Gruyere",200,Gram,Gram,828.0,38.0,0.0,60.0,64.0,$9.32,
,,,Butter,1,Tablespoon,Milliliter,100.6,11.8,0.0,0.0,0.0,$0.09,
,,,"Wheat flour, all purpose",2,Tablespoon,Milliliter,56.8,0.2,11.8,1.7,0.5,$0.02,
,,,"Milk, whole, 3.3% M.F.",1.5,Cup,Milliliter,220.0,7.7,17.0,11.4,11.4,$0.26,
,,,"Spice, Salt",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Pepper",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.01,
,,,"Spice, Nutmeg",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.03,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Dinner,,Steak Au Poivre,,2,Whole,,1430.2,106.8,15.8,80.0,78.9,$1.42,https://www.copymethat.com/r/ni3CSZVLw/steak-au-poivre/
,,,"Beef, Tenderloin, steak, lean + fat, broiled",250,Gram,Gram,566.7,23.3,0.0,80.0,0.0,$0.00,
,,,"Spice, Peppercorn, Black, Whole",2,Tablespoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Peppercorn, Green, Whole",1,Tablespoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Whipping cream, 35% M.F., not whipped",1,Cup,Milliliter,788.6,78.9,15.8,0.0,78.9,$1.26,
,,,"Alcohol, Brandy",0.333,Cup,Liter,5.1,0.0,0.0,0.0,0.0,$0.00,
,,,"Mustard, Dijon, French's",2,Tablespoon,Teaspoon,30.0,0.0,0.0,0.0,0.0,$0.06,
,,,"Oils, Olive",1,Teaspoon,Milliliter,39.8,4.6,0.0,0.0,0.0,$0.09,
,,,"Spice, Salt",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Dinner,,Garlic Steak,,6,Whole,,4565.9,343.9,29.4,275.0,80.1,$7.54,https://www.copymethat.com/r/SkKMrW7WA/garlic-steak/
,,,Butter,4,Tablespoon,Milliliter,402.2,47.3,0.0,0.0,0.0,$0.35,
,,,Shallot,4,Tablespoon,Tablespoon,28.0,0.0,6.8,1.2,1.2,$0.12,
,,,"Spice, Thyme",0.5,Teaspoon,Teaspoon,0.4,0.0,0.1,0.0,0.0,$0.06,
,,,"Garlic, Clove",4,Whole,Whole,18.0,0.0,4.0,0.8,0.0,$0.40,
,,,"Wine, table, white",1,Cup,Milliliter,160.9,0.0,1.9,0.0,0.0,$1.27,
,,,"Whipping cream, 35% M.F., not whipped",1,Cup,Milliliter,788.6,78.9,15.8,0.0,78.9,$1.26,
,,,"Mustard, Dijon, French's",2,Tablespoon,Teaspoon,30.0,0.0,0.0,0.0,0.0,$0.06,
,,,"Chives, Fresh",0.5,Cup,Tablespoon,8.0,0.0,0.8,0.8,0.0,$4.00,
,,,"Spice, Salt",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Pepper",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.01,
,,,"Beef, Rib eye steak, lean + fat, broiled",36,Ounce (wt),Gram,3129.8,217.7,0.0,272.2,0.0,$0.00,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Dinner,,Cripsy Chimichurri Herb Potatoes,,5,Whole,,1336.3,70.5,166.1,20.9,0.4,$3.35,https://www.copymethat.com/r/WwlTHd6P6/crispy-chimichurri-herb-potatoes-/
,,,Baking Soda,1,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.01,
,,,"Potato, plain, raw",2,Pound,Gram,694.2,0.9,157.6,18.3,0.0,$1.36,
,,,"Oils, Olive",5,Tablespoon,Milliliter,596.4,69.0,0.0,0.0,0.0,$1.39,
,,,"Spice, Salt",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Pepper",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.01,
,,,"Garlic, Clove",4,Whole,Whole,18.0,0.0,4.0,0.8,0.0,$0.40,
,,,"Parsley, Fresh",0.25,Cup,Tablespoon,4.0,0.0,0.8,0.4,0.0,$0.12,
,,,"Tarragon, Fresh",3,Tablespoon,Tablespoon,15.0,0.4,2.7,1.2,0.4,$0.00,
,,,"Vinegar, White",1,Tablespoon,Tablespoon,3.0,0.0,0.0,0.0,0.0,$0.01,
,,,Red Pepper Flakes,1,Teaspoon,Teaspoon,5.7,0.3,1.0,0.2,0.0,$0.04,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Snack,,Parmesan Garlic Pretzel Bites,,16,Whole,,1731.6,32.6,293.9,54.0,19.3,$1.19,https://www.copymethat.com/r/0Kqdfxboi/parmesan-garlic-pretzel-bites/
,,,"Yeast, Dry, Kroger",0.25,Ounce (wt),Ounce (wt),0.0,0.0,0.0,0.0,0.0,$0.00,
,,,White sugar (granulated),2,Teaspoon,Milliliter,31.5,0.0,7.9,0.0,0.0,$0.02,
,,,"Wheat flour, all purpose",3,Cup,Milliliter,1362.7,5.7,283.9,39.7,11.4,$0.40,
,,,"Spice, Salt",0.625,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,Baking Soda,0.25,Cup,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.12,
,,,"Egg, Raw",1,Whole,Whole,72.0,4.8,0.4,6.0,0.0,$0.12,
,,,"Cheese, Parmesan, grated",0.25,Cup,Milliliter,106.5,4.3,0.0,7.9,7.9,$0.35,
,,,"Spice, Garlic Powder",0.25,Teaspoon,Teaspoon,8.0,0.0,1.8,0.4,0.0,$0.03,
,,,"Spice, Pepper",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.01,
,,,Butter,1.5,Tablespoon,Milliliter,150.8,17.7,0.0,0.0,0.0,$0.13,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Snack,,Ba's Best Banana Bread,,8,Whole,,2569.3,62.8,490.8,43.9,14.1,$2.32,https://www.copymethat.com/r/NEXUezKSf/bas-best-banana-bread/
,,,"Wheat flour, all purpose",1.5,Cup,Milliliter,681.4,2.8,142.0,19.9,5.7,$0.20,
,,,Baking Soda,1.25,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.01,
,,,"Spice, Salt",0.75,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,Brown sugar,1,Cup,Milliliter,851.7,0.0,236.6,0.0,0.0,$0.59,
,,,"Yogurt, Greek, Plain, Whole Milk, Kroger, Volume",0.333,Cup,Cup,70.0,3.0,3.5,8.0,0.0,$0.00,
,,,Butter,0.25,Cup,Milliliter,402.2,47.3,0.0,0.0,0.0,$0.35,
,,,"Egg, Raw",2,Whole,Whole,144.0,9.6,0.8,12.0,0.0,$0.24,
,,,Banana,4,Whole,1,420.0,0.0,108.0,4.0,8.4,$0.92,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Snack,,No-Churn Mint Chocolate Chip Ice Cream,,6,Cup,,3794.9,208.1,419.4,59.2,212.9,$4.26,https://www.copymethat.com/r/UZWC8nA6E/no-churn-mint-chocolate-chip-ice-cream/
,,,"Milk, condensed, sweetened, canned (Eagle BrandTM)",14,"Ounce, Fluid",Milliliter,1711.3,30.4,303.6,55.2,55.2,$0.00,
,,,"Extract, Vanilla",0.5,Teaspoon,Tablespoon,6.3,0.0,0.3,0.0,0.0,$0.42,
,,,"Extract, Mint",1.5,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Whipping cream, 35% M.F., not whipped",1,"Pint, USA",Milliliter,1577.3,157.7,31.5,0.0,157.7,$2.52,
,,,"Chocolate Chips, Semi-Sweet, Mini, Volume",0.25,Cup,Tablespoon,320.0,20.0,36.0,4.0,0.0,$1.04,
,,,"Chocolate, Syrup, Hershey's, Volume",0.25,Cup,Tablespoon,180.0,0.0,48.0,0.0,0.0,$0.28,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Dinner,,Slow Cooker Carnitas,,8,Whole,,2014.3,73.5,45.0,259.7,5.9,$0.71,https://www.copymethat.com/r/SOqb0sDdQ/slow-cooker-carnitas/
,,,"Onion, Yellow, Medium, Raw",1,Whole,Whole,41.0,0.2,9.5,1.3,1.3,$0.00,
,,,"Garlic, Clove",4,Whole,Whole,18.0,0.0,4.0,0.8,0.0,$0.40,
,,,"Spice, Cinnamon, Stick",2,Whole,Whole,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Oregano",0.5,Teaspoon,Teaspoon,1.4,0.0,0.4,0.1,0.0,$0.18,
,,,"Spice, Ground Cumin",0.5,Teaspoon,Tablespoon,3.7,0.2,0.5,0.2,0.0,$0.04,
,,,"Spice, Salt",0.5,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Pepper",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.01,
,,,"Spice, Chili Powder, Chipotle",0.5,Teaspoon,Teaspoon,3.8,0.2,0.7,0.2,0.0,$0.08,
,,,"Pork, Shoulder, Butt, Kroger",3,Pound,Gram,1822.5,72.9,0.0,255.1,0.0,$0.00,
,,,Orange,2,Whole,1,124.0,0.0,30.0,2.0,4.6,$0.00,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Any,,Homemade Pork Gyoza,,50,Whole,,1916.1,68.6,215.6,102.9,12.8,$3.72,https://www.copymethat.com/r/nU8YhFDSO/homemade-pork-gyoza/
,,,"Cabbage, green, shredded, raw",4,Cup,Milliliter,68.1,0.0,15.1,7.6,5.3,$0.53,
,,,"Oils, Canola",2,Tablespoon,Milliliter,246.4,27.6,0.0,0.0,0.0,$0.04,
,,,"Onions, green (scallion), raw",3,Whole,1 medium,15.0,0.0,3.0,0.0,1.2,$0.21,
,,,"Garlic, Clove",2,Whole,Whole,9.0,0.0,2.0,0.4,0.0,$0.20,
,,,"Ginger, Fresh",1,Tablespoon,Teaspoon,4.8,0.0,1.2,0.0,0.0,$0.06,
,,,"Sauce, soy",0.5,Tablespoon,Milliliter,3.5,0.0,0.5,0.0,0.0,$0.06,
,,,"Oils, Sesame",1,Teaspoon,Milliliter,40.1,4.6,0.0,0.0,0.0,$0.11,
,,,"Pork, Ground, lean, pan-fried",0.5,Pound,Gram,529.2,33.3,0.0,57.5,0.0,$2.51,
,,,"Wonton Wrapper, Nasoya Foods",50,Whole,Whole,1000.0,3.1,193.8,37.5,6.3,$0.00,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Breakfast,,Maple Sage Breakfast Sausage,,5,Whole,,996.1,58.9,15.7,101.3,0.0,$6.22,https://www.copymethat.com/r/FYDHIPVZO/maple-sage-breakfast-sausage/
,,,"Turkey, Ground, 93%/7%, Raw",19,Ounce (wt),Ounce (wt),807.5,44.9,0.0,100.9,0.0,$5.33,
,,,"Sage, Dried",1,Teaspoon,Teaspoon,2.0,0.0,0.0,0.0,0.0,$0.22,
,,,"Spice, Thyme",0.5,Teaspoon,Teaspoon,0.4,0.0,0.1,0.0,0.0,$0.06,
,,,"Spice, Garlic Powder",0.25,Teaspoon,Teaspoon,8.0,0.0,1.8,0.4,0.0,$0.03,
,,,"Spice, Smoked Paprika",0.25,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.11,
,,,Maple syrup,1,Tablespoon,Milliliter,54.2,0.0,13.8,0.0,0.0,$0.15,
,,,"Spice, Salt",0.25,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Pepper",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.01,
,,,"Oils, Avocado",1,Tablespoon,Tablespoon,124.0,14.0,0.0,0.0,0.0,$0.31,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Any,,Comeback Sauce,,5,Whole,,831.2,86.8,18.3,0.2,0.0,$0.86,https://www.copymethat.com/r/ci1z3xMyF/comeback-sauce/
,,,"Salad Dressings, Mayonnaise",0.5,Cup,Milliliter,788.6,86.7,7.9,0.0,0.0,$0.55,
,,,Ketchup,2,Tablespoon,Milliliter,29.6,0.0,7.9,0.0,0.0,$0.08,
,,,Worcestershire Sauce,0.5,Tablespoon,Tablespoon,6.5,0.0,1.7,0.0,0.0,$0.09,
,,,"Mustard, Dijon, French's",0.5,Teaspoon,Teaspoon,2.5,0.0,0.0,0.0,0.0,$0.01,
,,,"Sauce, Frank's RedHot, Original Cayenne Pepper",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Smoked Paprika",0.25,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.11,
,,,"Spice, Garlic Powder",0.125,Teaspoon,Teaspoon,4.0,0.0,0.9,0.2,0.0,$0.01,
,,,"Spice, Pepper",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.01,
,,,"Spice, Salt",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Snack,,Birthday Cake Protein Balls,,15,Whole,,882.0,82.5,59.1,35.0,17.8,$1.13,https://www.copymethat.com/r/MaAaC6WdC/birthday-cake-protein-balls-paleo-no-bak/
,,,Baking Soda,0.25,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Salt",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Butter, Coconut, Volume",0.33,Cup,Tablespoon,580.8,52.8,21.1,5.3,15.8,$0.00,
,,,Honey,2,Tablespoon,Milliliter,130.1,0.0,35.5,0.0,0.0,$0.30,
,,,"Extract, Vanilla",1,Teaspoon,Tablespoon,12.7,0.0,0.5,0.0,0.0,$0.83,
,,,"Protein Powder, Pea, Unflavored, Volume",0.33,Cup,Cup,158.4,29.7,2.0,29.7,2.0,$0.00,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Dinner,,Ground Beef Wellington,,2,Whole,,1638.6,96.2,108.2,79.3,8.4,$6.23,https://www.copymethat.com/r/lDzcN0Szs/air-fryer-ground-beef-wellington/
,,,Butter,1,Tablespoon,Milliliter,100.6,11.8,0.0,0.0,0.0,$0.09,
,,,"Mushroom, Raw, Volume",0.5,Cup,Cup,8.0,0.1,1.2,1.1,0.0,$0.39,
,,,"Wheat flour, all purpose",2,Teaspoon,Milliliter,18.9,0.1,3.9,0.6,0.2,$0.01,
,,,"Spice, Pepper",0.25,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.03,
,,,"Cream, Half and half, 10% M.F.",0.5,Cup,Milliliter,157.7,11.8,3.9,3.9,7.9,$0.20,
,,,"Egg, Raw",2,Whole,Whole,144.0,9.6,0.8,12.0,0.0,$0.24,
,,,"Onion, Yellow, Medium, Raw",0.25,Whole,Whole,10.3,0.1,2.4,0.3,0.3,$0.00,
,,,"Spice, Salt",0.25,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Beef, Ground, 90% Lean, 10% Fat",0.5,Pound,Gram,399.2,22.7,0.0,45.4,0.0,$2.99,
,,,"Crescent Rolls, Pillsbury",8,Whole,,800.0,40.0,96.0,16.0,0.0,$2.29,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Dinner,,Cheddar Chicken Broccoli & Rice,,5,Whole,,2811.6,109.6,176.7,224.5,71.7,$16.13,https://www.copymethat.com/r/tU9T6e9Da/lighter-cheddar-chicken-broccoli-brown-r/
,,,"Chicken, Breasts, Raw, Fat Removed",1.5,Pound,Gram,748.4,8.4,0.0,157.1,0.0,$5.24,
,,,"Spice, Salt",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Pepper",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.01,
,,,"Spice, Onion Powder",2,Teaspoon,Teaspoon,16.4,0.0,3.8,0.6,0.0,$0.30,
,,,"Spice, Garlic Powder",1,Teaspoon,Teaspoon,32.0,0.1,7.0,1.6,0.0,$0.10,
,,,"Spice, Cumin",2,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Oils, Avocado",2,Tablespoon,Tablespoon,248.0,28.0,0.0,0.0,0.0,$0.62,
,,,"Onions, yellow, chopped, raw",0.5,Cup,Milliliter,33.5,0.0,7.9,0.0,1.2,$0.32,
,,,"Garlic, Clove",2,Whole,Whole,9.0,0.0,2.0,0.4,0.0,$0.20,
,,,"Coconut Milk, Lite",14,"Ounce, Fluid",Milliliter,310.5,31.1,2.6,2.6,0.0,$1.81,
,,,"Cheese, Cheddar",6,Ounce (wt),Gram,687.2,35.7,3.4,40.8,57.8,$1.80,
,,,"Spice, Paprika",2,Teaspoon,Teaspoon,13.0,0.6,2.4,0.6,0.0,$0.22,
,,,"Rice, brown, long-grain, cooked",3,Cup,Milliliter,653.0,5.7,136.3,17.0,8.5,$5.05,
,,,"Broccoli, chopped, raw",2,Cup,Milliliter,60.6,0.0,11.4,3.8,4.2,$0.45,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Snack,,Peanut Butter Pie Shooters,,20,Whole,,6001.5,352.7,599.3,131.7,174.6,$5.81,https://www.copymethat.com/r/kSm7hwKVr/peanut-butter-pie-shooters/
,,,"Peanut butter, natural",1,Cup,Milliliter,1451.1,126.2,55.2,55.2,19.7,$1.73,
,,,"Cheese, Cream cheese, regular",8,"Ounce, Fluid","Ounce, Fluid",800.0,80.0,8.0,16.0,80.0,$2.48,
,,,"Milk, condensed, sweetened, canned (Eagle BrandTM)",14,"Ounce, Fluid",Milliliter,1711.3,30.4,303.6,55.2,55.2,$0.00,
,,,"Extract, Vanilla",1,Teaspoon,Tablespoon,12.7,0.0,0.5,0.0,0.0,$0.83,
,,,Icing sugar (powdered),1,Cup,Milliliter,473.2,0.0,94.6,0.0,0.0,$0.00,
,,,"Whipping cream, 35% M.F., not whipped",0.25,Cup,Milliliter,197.2,19.7,3.9,0.0,19.7,$0.32,
,,,"Oreo, Chocolate",16,Whole,Whole,853.3,37.3,133.3,5.3,0.0,$0.00,
,,,Butter,5,Tablespoon,Milliliter,502.8,59.1,0.0,0.0,0.0,$0.44,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Breakfast,,Ham and Sausage Hash Brown Egg Bake,,6,Whole,,1805.1,105.2,98.5,109.7,13.2,$4.35,https://www.copymethat.com/r/AiQrXq1YK/ham-and-sausage-hash-brown-egg-bake/
,,,"Sausage, Country Ground Style, Kroger",4,Ounce (wt),Ounce (wt),360.0,30.0,4.0,20.0,0.0,$1.20,
,,,"Ham, lean and regular, roasted",8,Ounce (wt),Gram,375.0,18.1,0.0,48.4,0.0,$0.00,
,,,"Egg, Raw",4,Whole,Whole,288.0,19.2,1.6,24.0,0.0,$0.48,
,,,"Milk, partly skimmed, 2% M.F.",0.25,Cup,Milliliter,30.5,0.8,2.8,2.1,1.2,$0.04,
,,,"Spice, Garlic Powder",0.25,Teaspoon,Teaspoon,8.0,0.0,1.8,0.4,0.0,$0.03,
,,,"Potatoes, hashed brown, plain, frozen, heated",2,Cup,Milliliter,681.4,34.1,87.1,11.4,6.8,$2.38,
